13;1666;1666;172;27.12.2015;"Южный Шинный Центр"
21;1604;1604;2543;04.01.2016;Шипшина
4;1990;1990;1068;04.01.2016;TireShop
16;1790;1790;1069;04.01.2016;TireShop
10;1150;1150;1070;04.01.2016;TireShop
20;1768;2010;471;31.12.2015;"ООО ""Стандарт-Оил"""
4;3505;3863;475;31.12.2015;"ООО ""Стандарт-Оил"""
4;2181;2479;477;31.12.2015;"ООО ""Стандарт-Оил"""
6;1674;1674;180;27.12.2015;"Южный Шинный Центр"
12;1775;1775;1295;04.01.2016;TireShop
20;1761;2001;487;31.12.2015;"ООО ""Стандарт-Оил"""
2;1590;1590;1041;04.01.2016;TireShop
2;1729;1729;1164;28.12.2015;"ООО ""Шинные технологии"""
4;2518;2858;484;31.12.2015;"ООО ""Стандарт-Оил"""
8;2295;2295;188;27.12.2015;"Южный Шинный Центр"
13;2275;2275;1310;04.01.2016;TireShop
20;2295;2610;489;31.12.2015;"ООО ""Стандарт-Оил"""
8;1789;1789;114;04.01.2016;"СДК-Автобан (Днепр)"
24;1570;1570;2900;04.01.2016;Шипшина
4;1575;1575;1045;04.01.2016;TireShop
16;1790;1790;1297;04.01.2016;TireShop
8;2074;2359;498;31.12.2015;"ООО ""Стандарт-Оил"""
20;1535;1746;499;31.12.2015;"ООО ""Стандарт-Оил"""
20;1780;2019;501;31.12.2015;"ООО ""Стандарт-Оил"""
8;3207;3349;502;31.12.2015;"ООО ""Стандарт-Оил"""
2;2252;2252;190;27.12.2015;"Южный Шинный Центр"
4;2251;2251;389;28.12.2015;"ТЛ АВТО"
4;1891;1891;994;28.12.2015;"ООО ""Шинные технологии"""
20;2110;2400;507;31.12.2015;"ООО ""Стандарт-Оил"""
3;2150;2150;192;27.12.2015;"Южный Шинный Центр"
5;2100;2100;194;27.12.2015;"Южный Шинный Центр"
4;2427;2760;512;31.12.2015;"ООО ""Стандарт-Оил"""
10;2955;2955;196;27.12.2015;"Южный Шинный Центр"
15;2813;2813;198;27.12.2015;"Южный Шинный Центр"
6;3220;3220;3117;04.01.2016;Шипшина
4;2562;2562;1105;04.01.2016;TireShop
2;4379;4765;518;31.12.2015;"ООО ""Стандарт-Оил"""
20;2638;2997;519;31.12.2015;"ООО ""Стандарт-Оил"""
8;2771;3149;520;31.12.2015;"ООО ""Стандарт-Оил"""
18;1979;1979;200;27.12.2015;"Южный Шинный Центр"
8;1955;1955;3189;04.01.2016;Шипшина
10;1250;1250;1076;04.01.2016;TireShop
10;1100;1100;1078;04.01.2016;TireShop
20;2137;2426;522;31.12.2015;"ООО ""Стандарт-Оил"""
8;3399;3599;530;31.12.2015;"ООО ""Стандарт-Оил"""
3;3027;3027;208;27.12.2015;"Южный Шинный Центр"
12;2730;2730;1114;04.01.2016;TireShop
4;4321;4321;395;28.12.2015;"ООО ""Шинные технологии"""
4;4457;4701;534;31.12.2015;"ООО ""Стандарт-Оил"""
8;3156;3586;537;31.12.2015;"ООО ""Стандарт-Оил"""
2;2386;2386;210;27.12.2015;"Южный Шинный Центр"
2;1883;1977.97;164;28.12.2015;Элит
20;2068;2353;539;31.12.2015;"ООО ""Стандарт-Оил"""
4;2030;2185;540;31.12.2015;"ООО ""Стандарт-Оил"""
12;4348;4872;545;31.12.2015;"ООО ""Стандарт-Оил"""
20;2236;2542;548;31.12.2015;"ООО ""Стандарт-Оил"""
16;3027;3027;214;27.12.2015;"Южный Шинный Центр"
4;2836;3227;551;31.12.2015;"ООО ""Стандарт-Оил"""
4;5346;6082;556;31.12.2015;"ООО ""Стандарт-Оил"""
13;1705;1705;218;27.12.2015;"Южный Шинный Центр"
4;3318;3318;420;27.12.2015;"Южный Шинный Центр"
17;2475;2475;1311;04.01.2016;TireShop
20;2368;2692;575;31.12.2015;"ООО ""Стандарт-Оил"""
6;2365;2365;3538;04.01.2016;Шипшина
20;1858;2080;572;31.12.2015;"ООО ""Стандарт-Оил"""
20;2457;2792;577;31.12.2015;"ООО ""Стандарт-Оил"""
4;1957;1957;230;27.12.2015;"Южный Шинный Центр"
16;1833;2085;583;31.12.2015;"ООО ""Стандарт-Оил"""
6;2080;2080;232;27.12.2015;"Южный Шинный Центр"
4;2100;2100;1211;04.01.2016;TireShop
20;2170;2467;585;31.12.2015;"ООО ""Стандарт-Оил"""
7;2190;2190;238;27.12.2015;"Южный Шинный Центр"
4;3519;3519;439;27.12.2015;"Южный Шинный Центр"
2;1950;1950;1312;04.01.2016;TireShop
12;2500;2500;1313;04.01.2016;TireShop
4;2389;2389;1007;28.12.2015;"ООО ""Шинные технологии"""
4;2545;2545;1008;28.12.2015;"ООО ""Шинные технологии"""
20;2461;2798;594;31.12.2015;"ООО ""Стандарт-Оил"""
2;2755;2755;1142;04.01.2016;TireShop
3;2493;2493;240;27.12.2015;"Южный Шинный Центр"
4;2335;2335;242;27.12.2015;"Южный Шинный Центр"
4;5665;6440;608;31.12.2015;"ООО ""Стандарт-Оил"""
7;2336;2657;610;31.12.2015;"ООО ""Стандарт-Оил"""
4;4946;4946;445;28.12.2015;"ООО ""Шинные технологии"""
4;4626;5257;615;31.12.2015;"ООО ""Стандарт-Оил"""
4;2790;2790;1124;04.01.2016;TireShop
4;4503;5115;624;31.12.2015;"ООО ""Стандарт-Оил"""
2;2771;3149;628;31.12.2015;"ООО ""Стандарт-Оил"""
2;2092.95;2197.57;179;28.12.2015;Элит
3;2299;2612;633;31.12.2015;"ООО ""Стандарт-Оил"""
11;2940;2940;1128;04.01.2016;TireShop
8;5559;6226;635;31.12.2015;"ООО ""Стандарт-Оил"""
4;3204;3204;248;27.12.2015;"Южный Шинный Центр"
2;3220;3220;1247;04.01.2016;TireShop
17;3204;3642;647;31.12.2015;"ООО ""Стандарт-Оил"""
8;3185;3185;254;27.12.2015;"Южный Шинный Центр"
8;3185;3185;1228;04.01.2016;TireShop
20;3911;4304;659;31.12.2015;"ООО ""Стандарт-Оил"""
4;2800;2800;256;27.12.2015;"Южный Шинный Центр"
2;3479;3479;497;27.12.2015;"Южный Шинный Центр"
12;2900;2900;1314;04.01.2016;TireShop
4;2576;2576;1015;28.12.2015;"ООО ""Шинные технологии"""
20;2836;3225;663;31.12.2015;"ООО ""Стандарт-Оил"""
6;2500;2500;258;27.12.2015;"Южный Шинный Центр"
4;2550;2550;1229;04.01.2016;TireShop
20;2570;2920;667;31.12.2015;"ООО ""Стандарт-Оил"""
20;2080;2080;260;27.12.2015;"Южный Шинный Центр"
4;3271;3271;507;27.12.2015;"Южный Шинный Центр"
11;2090;2090;1299;04.01.2016;TireShop
2;3009;3009;957;28.12.2015;"ООО ""Шинные технологии"""
8;2303;2617;677;31.12.2015;"ООО ""Стандарт-Оил"""
16;2792;2792;127;04.01.2016;"СДК-Автобан (Днепр)"
2;2845;2845;262;27.12.2015;"Южный Шинный Центр"
4;3836;3836;513;27.12.2015;"Южный Шинный Центр"
2;2850;2850;1315;04.01.2016;TireShop
6;2805;2805;1023;28.12.2015;"ООО ""Шинные технологии"""
8;3812;4333;688;31.12.2015;"ООО ""Стандарт-Оил"""
11;2826;3063;690;31.12.2015;"ООО ""Стандарт-Оил"""
20;2853;3242;691;31.12.2015;"ООО ""Стандарт-Оил"""
6;3922;3922;1147;04.01.2016;TireShop
2;3590;3590;1150;04.01.2016;TireShop
4;4890;5550;715;31.12.2015;"ООО ""Стандарт-Оил"""
2;3838;4361;720;31.12.2015;"ООО ""Стандарт-Оил"""
4;4040;4592;727;31.12.2015;"ООО ""Стандарт-Оил"""
4;3338;3795;731;31.12.2015;"ООО ""Стандарт-Оил"""
8;3350;3350;1254;04.01.2016;TireShop
4;5402;5402;782;28.12.2015;"ООО ""Шинные технологии"""
15;3338;3795;737;31.12.2015;"ООО ""Стандарт-Оил"""
8;3191;3191;130;04.01.2016;"СДК-Автобан (Днепр)"
20;3175;3175;282;27.12.2015;"Южный Шинный Центр"
8;3250;3250;1317;04.01.2016;TireShop
2;4128;4128;1029;28.12.2015;"ООО ""Шинные технологии"""
8;3498;3974;743;31.12.2015;"ООО ""Стандарт-Оил"""
4;2805;2805;284;27.12.2015;"Южный Шинный Центр"
4;2499;2499;122;31.12.2015;"ООО ""Склад Колес"" (ПП Прокопенко)"
4;3150;3150;1233;04.01.2016;TireShop
3;2850;2850;1234;04.01.2016;TireShop
20;2805;3187;745;31.12.2015;"ООО ""Стандарт-Оил"""
12;3102;3530;754;31.12.2015;"ООО ""Стандарт-Оил"""
4;2120;2120;1205;04.01.2016;TireShop
20;2158;2453;768;31.12.2015;"ООО ""Стандарт-Оил"""
2;4130;4130;1170;04.01.2016;TireShop
2;3330;3330;292;27.12.2015;"Южный Шинный Центр"
5;4250;4250;1171;04.01.2016;TireShop
2;3900;3900;294;27.12.2015;"Южный Шинный Центр"
4;6233;6233;491;28.12.2015;"ООО ""Шинные технологии"""
4;5760;5760;296;27.12.2015;"Южный Шинный Центр"
4;5947;6758;793;31.12.2015;"ООО ""Стандарт-Оил"""
4;3375;3375;1256;04.01.2016;TireShop
4;3150;3150;1239;04.01.2016;TireShop
4;3426;3894;798;31.12.2015;"ООО ""Стандарт-Оил"""
6;2872;3159;805;31.12.2015;"ООО ""Стандарт-Оил"""
8;4219;4804;811;31.12.2015;"ООО ""Стандарт-Оил"""
4;4022;4022;613;27.12.2015;"Южный Шинный Центр"
8;4147;4709;812;31.12.2015;"ООО ""Стандарт-Оил"""
2;4100;4100;1175;04.01.2016;TireShop
7;4320;4320;298;27.12.2015;"Южный Шинный Центр"
4;4375;4375;1179;04.01.2016;TireShop
4;3869;3869;300;27.12.2015;"Южный Шинный Центр"
2;4475;4475;1263;04.01.2016;TireShop
10;4406;5009;833;31.12.2015;"ООО ""Стандарт-Оил"""
8;3439;3907;835;31.12.2015;"ООО ""Стандарт-Оил"""
4;4200;4200;306;27.12.2015;"Южный Шинный Центр"
4;4610;5240;842;31.12.2015;"ООО ""Стандарт-Оил"""
4;3670;3670;308;27.12.2015;"Южный Шинный Центр"
8;3150;3150;1242;04.01.2016;TireShop
4;3457;3929;851;31.12.2015;"ООО ""Стандарт-Оил"""
3;5495;5495;310;27.12.2015;"Южный Шинный Центр"
7;5515;5515;1272;04.01.2016;TireShop
4;6590;6590;888;28.12.2015;"ООО ""Шинные технологии"""
8;5779;6567;863;31.12.2015;"ООО ""Стандарт-Оил"""
4;3831;4353;864;31.12.2015;"ООО ""Стандарт-Оил"""
2;3363;3821;870;31.12.2015;"ООО ""Стандарт-Оил"""
8;2550;2550;1222;04.01.2016;TireShop
20;2653;3015;875;31.12.2015;"ООО ""Стандарт-Оил"""
8;2990;2990;1244;04.01.2016;TireShop
4;4130;4130;676;27.12.2015;"Южный Шинный Центр"
2;5650;5650;1200;04.01.2016;TireShop
4;6743;6743;899;28.12.2015;"ООО ""Шинные технологии"""
12;5500;5500;1278;04.01.2016;TireShop
4;6218;6218;903;28.12.2015;"ООО ""Шинные технологии"""
8;4700;4700;318;27.12.2015;"Южный Шинный Центр"
4;4750;4750;1265;04.01.2016;TireShop
4;4986;5667;896;31.12.2015;"ООО ""Стандарт-Оил"""
20;3140;3558;902;31.12.2015;"ООО ""Стандарт-Оил"""
4;4819;5489;904;31.12.2015;"ООО ""Стандарт-Оил"""
2;5267;5267;320;27.12.2015;"Южный Шинный Центр"
25;5750;5750;1280;04.01.2016;TireShop
20;3558;3977;910;31.12.2015;"ООО ""Стандарт-Оил"""
4;3405;3870;911;31.12.2015;"ООО ""Стандарт-Оил"""
4;4506;5134;914;31.12.2015;"ООО ""Стандарт-Оил"""
3;49395;49395;264;31.12.2015;"ООО ""Стандарт-Оил"""
2;1900;1900;216;27.12.2015;"Южный Шинный Центр"
8;2279.2;2512.82;669;04.01.2016;"Аскания Авто"
4;2186;2186;388;28.12.2015;"ТЛ АВТО"
2;1600;1600;234;27.12.2015;"Южный Шинный Центр"
12;1890.7;2078.48;653;04.01.2016;"Аскания Авто"
4;2500;2500;1248;04.01.2016;TireShop
12;2978.5;3283.86;696;04.01.2016;"Аскания Авто"
4;2408.7;2648.27;655;04.01.2016;"Аскания Авто"
20;2094;2142;684;31.12.2015;"ООО ""Стандарт-Оил"""
5;2500;2500;268;27.12.2015;"Южный Шинный Центр"
2;2500;2500;1251;04.01.2016;TireShop
2;2010;2010;286;27.12.2015;"Южный Шинный Центр"
5;2050;2050;1235;04.01.2016;TireShop
10;2564.1;2826.99;681;04.01.2016;"Аскания Авто"
2;2107;2107;693;28.12.2015;"ООО ""Шинные технологии"""
7;2150;2150;1217;04.01.2016;TireShop
5;1400;1400;290;27.12.2015;"Южный Шинный Центр"
8;2931;3292;799;31.12.2015;"ООО ""Стандарт-Оил"""
4;950;950;578;04.01.2016;"ЧП Семеха"
2;2700;2700;1243;04.01.2016;TireShop
2;2200;2200;1245;04.01.2016;TireShop
7;3237.5;3569.28;693;04.01.2016;"Аскания Авто"
20;3140;3663;912;31.12.2015;"ООО ""Стандарт-Оил"""
6;1080;1080;109;04.01.2016;"СДК-Автобан (Днепр)"
3;2678;2678;122;04.01.2016;"СДК-Автобан (Днепр)"
4;1300;1300;12;27.12.2015;"Южный Шинный Центр"
14;1372;1665;286;31.12.2015;"ООО ""Стандарт-Оил"""
30;950;950;1285;04.01.2016;TireShop
12;965;965;1287;04.01.2016;TireShop
20;1428;1735;319;31.12.2015;"ООО ""Стандарт-Оил"""
4;55;55;121;04.01.2016;"ЧП Демьяненко"
2;1765;1765;1989;04.01.2016;Шипшина
3;1450;1450;1303;04.01.2016;TireShop
7;1425;1425;1292;04.01.2016;TireShop
2;1393;1538;433;31.12.2015;"ООО ""Стандарт-Оил"""
12;1200;1200;1094;04.01.2016;TireShop
4;1934;1934;947;28.12.2015;"ООО ""Шинные технологии"""
5;1778;2000;503;31.12.2015;"ООО ""Стандарт-Оил"""
2;1412;1412;3064;04.01.2016;Шипшина
11;1813;1998.96;139;04.01.2016;"Аскания Авто"
8;1400;1400;1099;04.01.2016;TireShop
4;2377;2377;998;28.12.2015;"ООО ""Шинные технологии"""
8;1780;1780;244;27.12.2015;"Южный Шинный Центр"
10;1929;2061;611;31.12.2015;"ООО ""Стандарт-Оил"""
4;40;40;78;04.01.2016;"ЧП Карпов"
6;1774.5;1774.5;10;28.12.2015;Tiresworld
2;1528.1;1702.93;460;04.01.2016;"Аскания Авто"
2;2535;2535;56;28.12.2015;Tiresworld
6;800;800;41;04.01.2016;TireShop
20;1023;1139;308;31.12.2015;"ООО ""Стандарт-Оил"""
6;1416;1544;323;31.12.2015;"ООО ""Стандарт-Оил"""
10;1223;1415;346;31.12.2015;"ООО ""Стандарт-Оил"""
2;1000;1000;89;04.01.2016;TireShop
2;2188;2573;413;31.12.2015;"ООО ""Стандарт-Оил"""
2;2701;2701;379;28.12.2015;"ООО ""Шинные технологии"""
4;2431;2684;439;31.12.2015;"ООО ""Стандарт-Оил"""
20;1802;2059;453;31.12.2015;"ООО ""Стандарт-Оил"""
5;1674;1932;465;31.12.2015;"ООО ""Стандарт-Оил"""
8;1899;2099;528;31.12.2015;"ООО ""Стандарт-Оил"""
4;3082.1;3367;14;04.01.2016;"DTW (ФЛП Комарицкий С.Д.)"
4;2978.5;3237.5;15;04.01.2016;"DTW (ФЛП Комарицкий С.Д.)"
9;2317;2573;651;31.12.2015;"ООО ""Стандарт-Оил"""
2;3218;3863;708;31.12.2015;"ООО ""Стандарт-Оил"""
2;2500;2500;459;04.01.2016;TireShop
4;1000;1030;522;04.01.2016;"ООО ""МТС"""
4;400;400;101;30.12.2015;Грандшина
4;800;800;102;30.12.2015;Грандшина
4;150;150;452;04.01.2016;"ЧП Демьяненко"
4;300;400;103;30.12.2015;Грандшина
12;2590;2855.48;512;04.01.2016;"Аскания Авто"
4;5317;5317;105;04.01.2016;"СДК-Автобан (Днепр)"
19;1363;1363;673;04.01.2016;Шипшина
8;1701;1905;268;31.12.2015;"ООО ""Стандарт-Оил"""
4;990;990;44;04.01.2016;TireShop
8;1384;1581;276;31.12.2015;"ООО ""Стандарт-Оил"""
16;1319;1495;277;31.12.2015;"ООО ""Стандарт-Оил"""
8;1615;1615;43;27.12.2015;"Южный Шинный Центр"
16;1639;1639;53;04.01.2016;TireShop
10;1664;1857;294;31.12.2015;"ООО ""Стандарт-Оил"""
2;2066;2066;104;04.01.2016;TireShop
8;2062;2342;302;31.12.2015;"ООО ""Стандарт-Оил"""
18;1354;1354;22;04.01.2016;TireShop
20;1323;1482;309;31.12.2015;"ООО ""Стандарт-Оил"""
8;1334;1334;110;27.12.2015;"Южный Шинный Центр"
4;1476;1476;27;04.01.2016;"ООО Авитех"
20;1461;1461;767;04.01.2016;Шипшина
30;1461;1461;68;04.01.2016;TireShop
4;1287;1544;317;31.12.2015;"ООО ""Стандарт-Оил"""
2;2530;2530;109;04.01.2016;TireShop
6;1998;1998;150;27.12.2015;"Южный Шинный Центр"
6;2142;2424;335;31.12.2015;"ООО ""Стандарт-Оил"""
20;1710;1710;73;04.01.2016;TireShop
6;1702;1939;347;31.12.2015;"ООО ""Стандарт-Оил"""
16;1778;1778;197;27.12.2015;"Южный Шинный Центр"
12;1889;1889;1295;04.01.2016;Шипшина
30;1888;1888;138;04.01.2016;TireShop
15;1853;2094;358;31.12.2015;"ООО ""Стандарт-Оил"""
4;1820;1820;219;27.12.2015;"Южный Шинный Центр"
8;1936;2188;366;31.12.2015;"ООО ""Стандарт-Оил"""
8;1853;1853;90;04.01.2016;TireShop
4;3098;3354;381;31.12.2015;"ООО ""Стандарт-Оил"""
6;1950;1950;233;04.01.2016;TireShop
4;2880;3095;398;31.12.2015;"ООО ""Стандарт-Оил"""
8;1760;1760;265;27.12.2015;"Южный Шинный Центр"
4;1924;1924;1794;04.01.2016;Шипшина
8;1924;1924;169;04.01.2016;TireShop
4;1918;2181;406;31.12.2015;"ООО ""Стандарт-Оил"""
12;2267;2267;427;28.12.2015;"ТЛ АВТО"
4;2037;2037;243;04.01.2016;TireShop
4;1963;1963;283;28.12.2015;"ООО ""Шинные технологии"""
4;3116;3554;414;31.12.2015;"ООО ""Стандарт-Оил"""
7;1875;1875;285;27.12.2015;"Южный Шинный Центр"
13;1995;1995;181;04.01.2016;TireShop
4;2703;2703;221;28.12.2015;"ООО ""Шинные технологии"""
20;2193;2456;419;31.12.2015;"ООО ""Стандарт-Оил"""
4;3863;4636;440;31.12.2015;"ООО ""Стандарт-Оил"""
9;2489;2489;334;27.12.2015;"Южный Шинный Центр"
30;2900;2900;259;04.01.2016;TireShop
4;2709;2709;51;04.01.2016;Z-Shina
4;2709;2709;52;04.01.2016;Z-Shina
4;2677;2758;370;04.01.2016;"ООО ""МТС"""
2;2673;2673;2465;04.01.2016;Шипшина
8;2762;3093;454;31.12.2015;"ООО ""Стандарт-Оил"""
14;3409;3409;350;27.12.2015;"Южный Шинный Центр"
8;2978.5;3282.82;480;04.01.2016;"Аскания Авто"
11;3028;3028;283;04.01.2016;TireShop
4;2649;2649;316;28.12.2015;"ООО ""Шинные технологии"""
4;3020;3434;474;31.12.2015;"ООО ""Стандарт-Оил"""
4;2268;2268;361;27.12.2015;"Южный Шинный Центр"
12;2571;2880;483;31.12.2015;"ООО ""Стандарт-Оил"""
8;2949;3360;496;31.12.2015;"ООО ""Стандарт-Оил"""
4;3277;3670;511;31.12.2015;"ООО ""Стандарт-Оил"""
8;3846;3846;382;27.12.2015;"Южный Шинный Центр"
4;3605;4020;517;31.12.2015;"ООО ""Стандарт-Оил"""
2;2735;2735;385;27.12.2015;"Южный Шинный Центр"
4;2209;2209;90;29.12.2015;ТОП-СЕРВИС
4;2234;2234;91;29.12.2015;ТОП-СЕРВИС
12;2799;3099;529;31.12.2015;"ООО ""Стандарт-Оил"""
12;4274;4274;392;27.12.2015;"Южный Шинный Центр"
5;4419;4419;3331;04.01.2016;Шипшина
8;4418;4418;391;04.01.2016;TireShop
2;3885;4283.08;579;04.01.2016;"Аскания Авто"
4;3889;3889;394;28.12.2015;"ООО ""Шинные технологии"""
4;2485;2485;758;28.12.2015;"ООО ""Шинные технологии"""
6;3626;3997.67;513;04.01.2016;"Аскания Авто"
17;3971;4447;544;31.12.2015;"ООО ""Стандарт-Оил"""
4;4602;5228;555;31.12.2015;"ООО ""Стандарт-Оил"""
30;2850;2850;340;04.01.2016;TireShop
2;2849;3140.89;526;04.01.2016;"Аскания Авто"
4;2853;3232;568;31.12.2015;"ООО ""Стандарт-Оил"""
8;2267;2267;408;28.12.2015;"ТЛ АВТО"
4;2161;2161;587;28.12.2015;"ООО ""Шинные технологии"""
4;5405;5405;445;27.12.2015;"Южный Шинный Центр"
4;4250;4250;448;27.12.2015;"Южный Шинный Центр"
4;4543;5152;607;31.12.2015;"ООО ""Стандарт-Оил"""
4;5857;5857;456;27.12.2015;"Южный Шинный Центр"
4;4228;4228;444;28.12.2015;"ООО ""Шинные технологии"""
6;4338;4338;462;27.12.2015;"Южный Шинный Центр"
2;4182;4182;417;04.01.2016;TireShop
12;4499;5038;623;31.12.2015;"ООО ""Стандарт-Оил"""
6;3818;4278;632;31.12.2015;"ООО ""Стандарт-Оил"""
4;4250;4250;473;27.12.2015;"Южный Шинный Центр"
4;4348;4348;4383;04.01.2016;Шипшина
8;4876;5463;634;31.12.2015;"ООО ""Стандарт-Оил"""
4;4403;4854.18;824;04.01.2016;"Аскания Авто"
12;5029;5634;671;31.12.2015;"ООО ""Стандарт-Оил"""
4;4387;4982;685;31.12.2015;"ООО ""Стандарт-Оил"""
4;5145;5145;519;27.12.2015;"Южный Шинный Центр"
2;5316;5316;470;04.01.2016;TireShop
2;4766;5225;699;31.12.2015;"ООО ""Стандарт-Оил"""
4;4480;4480;521;27.12.2015;"Южный Шинный Центр"
4;4733;4733;438;04.01.2016;TireShop
9;5400;5400;527;27.12.2015;"Южный Шинный Центр"
4;4882;4882;464;28.12.2015;"ООО ""Шинные технологии"""
2;4336;4615;714;31.12.2015;"ООО ""Стандарт-Оил"""
4;4000;4400;791;31.12.2015;Юго-Авто
4;5327;5327;5223;04.01.2016;Шипшина
4;3781;3781;781;28.12.2015;"ООО ""Шинные технологии"""
4;4636;5152;740;31.12.2015;"ООО ""Стандарт-Оил"""
4;3889;3889;694;28.12.2015;"ООО ""Шинные технологии"""
8;4636;5022;750;31.12.2015;"ООО ""Стандарт-Оил"""
4;2597;2597;616;28.12.2015;"ООО ""Шинные технологии"""
4;5078;5078;573;27.12.2015;"Южный Шинный Центр"
4;4987;5486;763;31.12.2015;Юго-Авто
4;5208;5911;772;31.12.2015;"ООО ""Стандарт-Оил"""
4;5272;5272;579;27.12.2015;"Южный Шинный Центр"
4;4526;5364;776;31.12.2015;"ООО ""Стандарт-Оил"""
4;4853;4853;582;27.12.2015;"Южный Шинный Центр"
4;4902;4902;433;28.12.2015;"ООО ""Шинные технологии"""
8;5483;6141;779;31.12.2015;"ООО ""Стандарт-Оил"""
4;5629;5629;585;27.12.2015;"Южный Шинный Центр"
4;5402;5402;481;28.12.2015;"ООО ""Шинные технологии"""
4;5868;7083;783;31.12.2015;"ООО ""Стандарт-Оил"""
4;6285;6285;591;27.12.2015;"Южный Шинный Центр"
4;6017;6847;787;31.12.2015;"ООО ""Стандарт-Оил"""
4;5505;5505;595;27.12.2015;"Южный Шинный Центр"
3;4200;4200;485;04.01.2016;TireShop
4;5194;5194;490;28.12.2015;"ООО ""Шинные технологии"""
2;3700;3700;5913;04.01.2016;Шипшина
3;3885;4283.08;899;04.01.2016;"Аскания Авто"
4;3844;3844;838;28.12.2015;"ООО ""Шинные технологии"""
4;6411;6411;614;27.12.2015;"Южный Шинный Центр"
4;7391;7391;616;27.12.2015;"Южный Шинный Центр"
4;4500;4500;542;04.01.2016;TireShop
8;6190;6190;618;27.12.2015;"Южный Шинный Центр"
4;4393;4393;167;29.12.2015;ТОП-СЕРВИС
12;4750;4750;515;04.01.2016;TireShop
4;5707;6440;820;31.12.2015;"ООО ""Стандарт-Оил"""
4;5700;5700;622;27.12.2015;"Южный Шинный Центр"
12;6466;7243;825;31.12.2015;"ООО ""Стандарт-Оил"""
4;5729;6504;830;31.12.2015;"ООО ""Стандарт-Оил"""
4;4842;5514;838;31.12.2015;"ООО ""Стандарт-Оил"""
4;4862;4862;849;28.12.2015;"ООО ""Шинные технологии"""
12;4881;4881;642;27.12.2015;"Южный Шинный Центр"
4;6472;7353;862;31.12.2015;"ООО ""Стандарт-Оил"""
4;4539;4539;505;04.01.2016;"ООО «Колесо-Центр»"
2;4926;4926;895;28.12.2015;"ООО ""Шинные технологии"""
4;4321;4321;898;28.12.2015;"ООО ""Шинные технологии"""
4;6137;6984;898;31.12.2015;"ООО ""Стандарт-Оил"""
4;5087;5924;901;31.12.2015;"ООО ""Стандарт-Оил"""
4;4978;5626;907;31.12.2015;"ООО ""Стандарт-Оил"""
4;6690;7564;909;31.12.2015;"ООО ""Стандарт-Оил"""
4;2909;2909;748;28.12.2015;"ООО ""Шинные технологии"""
4;1999;1999;199;27.12.2015;"Южный Шинный Центр"
4;2065;2065;139;04.01.2016;TireShop
4;2150;2150;267;27.12.2015;"Южный Шинный Центр"
20;2125;2125;287;27.12.2015;"Южный Шинный Центр"
20;3080;3080;335;27.12.2015;"Южный Шинный Центр"
4;3182;3182;260;04.01.2016;TireShop
4;4329;4329;344;27.12.2015;"Южный Шинный Центр"
4;5681;5681;380;27.12.2015;"Южный Шинный Центр"
8;4400;4400;383;27.12.2015;"Южный Шинный Центр"
4;4458;4458;384;04.01.2016;TireShop
4;3383;3383;386;27.12.2015;"Южный Шинный Центр"
8;3558;3558;3263;04.01.2016;Шипшина
8;4780;4780;393;27.12.2015;"Южный Шинный Центр"
30;4886;4886;392;04.01.2016;TireShop
3;3800;3800;317;04.01.2016;TireShop
4;3242;3242;341;04.01.2016;TireShop
4;5958;5958;446;27.12.2015;"Южный Шинный Центр"
4;4701;4701;449;27.12.2015;"Южный Шинный Центр"
4;6003;6003;454;27.12.2015;"Южный Шинный Центр"
4;6511;6511;458;27.12.2015;"Южный Шинный Центр"
8;4448;4448;463;27.12.2015;"Южный Шинный Центр"
4;4611;4611;418;04.01.2016;TireShop
4;6235;6235;467;27.12.2015;"Южный Шинный Центр"
4;5978;5978;467;04.01.2016;TireShop
4;3974;3974;468;27.12.2015;"Южный Шинный Центр"
4;4647;4647;474;27.12.2015;"Южный Шинный Центр"
4;3932;3932;485;27.12.2015;"Южный Шинный Центр"
4;5782;5782;517;27.12.2015;"Южный Шинный Центр"
4;5606;5606;520;27.12.2015;"Южный Шинный Центр"
4;5008;5008;522;27.12.2015;"Южный Шинный Центр"
4;5220;5220;439;04.01.2016;TireShop
4;6863;6863;524;27.12.2015;"Южный Шинный Центр"
4;6612;6612;526;27.12.2015;"Южный Шинный Центр"
4;6511;6511;570;27.12.2015;"Южный Шинный Центр"
4;8799;8799;571;27.12.2015;"Южный Шинный Центр"
4;6134;6134;574;27.12.2015;"Южный Шинный Центр"
4;5983;5983;577;27.12.2015;"Южный Шинный Центр"
2;6006;6006;501;04.01.2016;TireShop
4;7743;7743;580;27.12.2015;"Южный Шинный Центр"
4;5351;5351;583;27.12.2015;"Южный Шинный Центр"
4;5625;5625;460;04.01.2016;TireShop
8;6314;6314;586;27.12.2015;"Южный Шинный Центр"
2;6524;6524;479;04.01.2016;TireShop
4;6360;6360;590;27.12.2015;"Южный Шинный Центр"
6;6664;6664;509;04.01.2016;TireShop
4;6059;6059;593;27.12.2015;"Южный Шинный Центр"
4;6365;6365;486;04.01.2016;TireShop
4;7466;7466;615;27.12.2015;"Южный Шинный Центр"
4;6687;6687;619;27.12.2015;"Южный Шинный Центр"
4;6898;6898;516;04.01.2016;TireShop
4;6525;6525;623;27.12.2015;"Южный Шинный Центр"
4;6717;6717;495;04.01.2016;TireShop
4;6372;6372;625;27.12.2015;"Южный Шинный Центр"
